cte,cte_pid,pos_x,pos_y
0.07504453,-0.1424507,94.02159,0.5955364
0.1178356,-0.3855544,93.79779,0.5955369
0.06967662,-0.2858225,93.45637,0.5953754
0.04147384,-0.2015576,93.22627,0.5955116
0.0721769,-0.4585528,92.8755,0.5956976
0.03423828,-0.3891407,92.63895,0.5961037
0.08408796,-0.7154291,92.27798,0.5964501
0.03499066,-0.6155987,92.03392,0.596701
-0.02870807,-0.3697056,91.66264,0.5968601
0.04756741,-0.7767541,91.4112,0.5967509
-0.03155017,-0.5155307,91.02623,0.5959525
-0.07539615,-0.3451742,90.76586,0.5954366
-0.06668298,-0.787809,90.37089,0.594891
-0.110497,-0.6361864,90.10268,0.5944209
-0.1356687,-0.8411871,89.6965,0.5943985
-0.1668361,-0.6570166,89.4218,0.5944054
-0.1991876,-0.3697818,89.00682,0.5948556
-0.1847103,-0.3304948,88.72542,0.5948545
-0.1999097,-0.1645417,88.29831,0.5948655
-0.2034643,-0.06680865,88.01183,0.5951295
-0.1762209,-0.1030806,87.57607,0.5953078
-0.1776637,-0.06070522,87.28349,0.5956594
-0.1425582,-0.1791259,86.84212,0.5963759
-0.1471815,-0.144485,86.54559,0.5967227
-0.1521012,-0.1143733,86.10062,0.5974557
-0.1181075,-0.2253303,85.80222,0.5975851
-0.1307823,-0.1267292,85.35438,0.5975307
-0.13752,-0.06007947,85.05491,0.5971596
-0.1081258,-0.1986477,84.60388,0.5962603
-0.1182617,-0.1677629,84.30111,0.5954528
-0.130558,-0.07464891,83.84613,0.5946189
-0.0965893,-0.2129873,83.54151,0.5943046
-0.1138351,-0.1460216,83.08337,0.5944098
-0.1228606,-0.09723923,82.77583,0.5946205
-0.09342708,-0.2369151,82.31332,0.5953426
-0.1068835,-0.1676093,82.00329,0.5957984
-0.1225761,-0.1170959,81.53737,0.5965768
-0.08724692,-0.30287,81.22496,0.5968482
-0.1107174,-0.1810845,80.7528,0.5967849
-0.123236,-0.1096745,80.43916,0.5970362
-0.0950743,-0.2917189,79.96661,0.5970552
-0.1124703,-0.2288457,79.65102,0.5969363
-0.07521234,-0.3864092,79.17484,0.5962979
-0.09743125,-0.3256773,78.85707,0.5959244
-0.1249164,-0.2004986,78.37981,0.5955225
-0.07574189,-0.3793469,78.05981,0.5951344
-0.1102291,-0.2308775,77.5788,0.5948473
-0.1286,-0.1261762,77.25703,0.5948392
-0.08746624,-0.3823121,76.77382,0.5952361
-0.1116891,-0.3052432,76.45046,0.5955198
-0.05963556,-0.5191482,75.96404,0.5959948
-0.09111168,-0.40697,75.63887,0.5962509
-0.1297898,-0.2442594,75.15339,0.5969093
-0.06406881,-0.5251331,74.82826,0.5969244
-0.1133907,-0.3380848,74.34179,0.5967996
-0.1401953,-0.20093,74.01781,0.5965459
-0.09206752,-0.5058135,73.53259,0.5960383
-0.1273418,-0.4055944,73.20975,0.5956886
-0.06797826,-0.7347656,72.72697,0.5953653
-0.1130705,-0.6031899,72.4054,0.5951139
-0.1693629,-0.3368987,71.92536,0.594966
-0.0954671,-0.7606487,71.60812,0.5952094
-0.1651895,-0.4943662,71.13367,0.5952224
-0.03520567,-0.932097,70.82136,0.595488
-0.1306252,-0.6304232,70.35669,0.5954831
-0.1835732,-0.4308953,70.05193,0.5956042
-0.09459714,-1.081059,69.60079,0.5956041
-0.1682784,-0.9012918,69.30328,0.5952412
-0.1073488,-1.532124,68.86676,0.5949677
-0.1907609,-1.338783,68.5843,0.5950872
-0.2949906,-0.9529814,68.1741,0.5952682
-0.2270269,-1.479216,67.9096,0.593623
-0.3304918,-1.029835,67.52673,0.592454
-0.3842647,-0.7458535,67.28201,0.5929836
-0.3532701,-1.059731,66.92921,0.5932707
-0.3998079,-0.8596241,66.70406,0.5931948
-0.3590275,-1.021781,66.38226,0.593324
-0.3957011,-0.8153901,66.17836,0.5939198
-0.4328211,-0.4993717,65.8863,0.5946171
-0.4469318,-0.3220468,65.70089,0.5951313
-0.4009709,-0.4912509,65.43099,0.5952259
-0.4109134,-0.3875676,65.25702,0.5952212
-0.3656523,-0.5036909,65.00249,0.5955632
-0.3733293,-0.3849288,64.83603,0.5958847
-0.3775517,-0.2288487,64.59131,0.5966995
-0.3763713,-0.1299263,64.43117,0.5974085
-0.342771,-0.2457414,64.19337,0.5980116
-0.341245,-0.1805585,64.0369,0.598192
-0.3356454,-0.08199231,63.80341,0.5976626
-0.3156962,-0.1892981,63.64883,0.5969431
-0.3083848,-0.1402106,63.41823,0.5956525
-0.302373,-0.08134875,63.26504,0.5949266
-0.2920091,-0.06851172,63.03535,0.5939673
-0.2832476,-0.01681293,62.88262,0.593722
-0.2679088,0.003338462,62.65527,0.5942364
-0.2732027,0.02219102,62.50306,0.5946023
-0.2516086,0.05845546,62.27454,0.5955107
-0.2367768,0.06234057,62.12169,0.5960515
-0.246,0.1278075,61.89148,0.5967357
-0.2257402,0.125774,61.73741,0.5970709
-0.1965777,0.103497,61.50366,0.5969349
-0.2281214,0.228012,61.34581,0.5965313
-0.1896686,0.2160872,61.10666,0.596249
-0.1657266,0.1719374,60.9453,0.5960083
-0.1973681,0.3394622,60.69845,0.5953366
-0.1656135,0.3007085,60.53144,0.5951819
-0.1224024,0.2124261,60.27518,0.5946723
-0.1818358,0.4852724,60.10213,0.5947206
-0.1235618,0.3464048,59.83625,0.5946238
-0.08922668,0.241325,59.65515,0.5946381
-0.1399884,0.5728577,59.37669,0.5946084
-0.09370207,0.4626787,59.18699,0.5946549
-0.0329487,0.2885403,58.89543,0.5947239
-0.1115123,0.7400158,58.69622,0.5948138
-0.0298882,0.5722616,58.39002,0.5949874
-0.144618,1.069579,58.18164,0.595162
-0.03996454,0.7703519,57.85989,0.5948759
0.01920014,0.5553663,57.6399,0.5945433
-0.03102624,1.051645,57.30018,0.5934655
0.03444211,0.8723009,57.06765,0.5926259
0.11492,0.5523189,56.71251,0.5918162
0.07366116,1.011259,56.46961,0.5911301
0.1480248,0.7308105,56.09775,0.5905762
0.1857576,0.5399845,55.84706,0.5907844
0.1604207,0.7321582,55.46233,0.5909088
0.1949943,0.5527686,55.20005,0.5910208
0.1570559,0.7446671,54.80355,0.5922852
0.1886327,0.5777122,54.53364,0.5928716
0.2230526,0.3223959,54.12592,0.5943192
0.1721797,0.5704902,53.85191,0.5954589
0.2044285,0.4000336,53.43544,0.5964589
0.2199225,0.2760653,53.15585,0.5968688
0.1837893,0.4267588,52.73249,0.5968404
0.2008381,0.323696,52.4479,0.5965528
0.2195355,0.1842537,52.01736,0.5958287
0.1834028,0.4002756,51.72869,0.5953722
0.2044704,0.3001751,51.29628,0.5952545
0.2147314,0.2277711,51.00438,0.5948175
0.1919367,0.3421792,50.56505,0.5944279
0.2036182,0.2601473,50.26881,0.5939966
0.1814824,0.3477366,49.82573,0.5943053
0.1927719,0.2516204,49.52736,0.5943944
0.2033314,0.1803095,49.07856,0.5948457
0.1808036,0.2634684,48.77748,0.5950529
0.1897989,0.16383,48.3258,0.5956816
0.1929478,0.08958251,48.02302,0.5959275
0.176076,0.1447003,47.56627,0.5960354
0.17806,0.09411752,47.26026,0.5959888
0.1778939,0.03520909,46.80078,0.5960908
0.1651951,0.1024478,46.49261,0.5960022
0.1635328,0.1018386,46.02812,0.5958054
0.1614963,0.08432042,45.7182,0.5957623
0.153847,0.06558052,45.25216,0.5957477
0.1512209,0.02946907,44.93945,0.5955756
0.1484207,0.004721703,44.46961,0.5954646
0.1434773,-0.005065741,44.15681,0.5956342
0.1346395,0.03271846,43.68475,0.5955743
0.1381885,0.02620343,43.36953,0.5955861
0.12659,-0.02080795,42.89566,0.5956095
0.1185114,-0.0158772,42.57856,0.5956147
0.1217344,-0.06831791,42.10035,0.5955253
0.1107757,-0.06473426,41.78131,0.5956614
