cte,cte_pid,pos_x,pos_y
-0.1923961,-0.2342626,78.93382,0.5990772
-0.2033194,-0.1345982,78.50788,0.5996172
-0.1527693,-0.3255431,78.22364,0.599463
-0.1721502,-0.2307317,77.79825,0.5986645
-0.1827494,-0.1411964,77.51415,0.5976686
-0.1398392,-0.3076288,77.08949,0.596086
-0.154802,-0.2621068,76.8075,0.5951132
-0.1729446,-0.1427453,76.38499,0.5938667
-0.1214239,-0.3442036,76.10483,0.5934352
-0.1450878,-0.2170858,75.68446,0.593054
-0.1570433,-0.1467097,75.40633,0.5933725
-0.1081731,-0.3083976,74.99026,0.5942878
-0.1242421,-0.242343,74.71227,0.5948297
-0.1432322,-0.1417808,74.2982,0.5961536
-0.1530889,-0.05781507,74.02285,0.5969781
-0.110859,-0.2682809,73.60995,0.5977404
-0.1265465,-0.2305147,73.33564,0.5980321
-0.1463437,-0.1219788,72.9255,0.5980606
-0.09576778,-0.3576932,72.65301,0.5977892
-0.12534,-0.2734892,72.24628,0.5970672
-0.1417051,-0.20269,71.97726,0.5965662
-0.09757622,-0.4197867,71.57541,0.5955959
-0.120866,-0.3156977,71.30972,0.5950674
-0.1496954,-0.1418067,70.91299,0.5942775
-0.09043199,-0.4080217,70.65094,0.5940408
-0.1286581,-0.2919426,70.26266,0.5943078
-0.1494787,-0.1922712,70.00626,0.5947308
-0.09780388,-0.457801,69.62391,0.5953076
-0.127301,-0.3650514,69.37178,0.5957981
-0.05683367,-0.6408686,68.99869,0.5966719
-0.09590729,-0.5275638,68.75414,0.5971743
-0.1453811,-0.284644,68.39268,0.597342
-0.05140546,-0.6346586,68.15612,0.5971782
-0.1156342,-0.4370681,67.81078,0.5968219
-0.1509297,-0.2936111,67.58636,0.5964674
-0.07523854,-0.7180409,67.25737,0.595658
-0.1245181,-0.5984458,67.04452,0.5952055
-0.028598,-1.036092,66.73435,0.5946794
-0.09513739,-0.8624574,66.53592,0.5945211
-0.1798767,-0.5251741,66.25188,0.5945777
-0.06101459,-1.13649,66.07101,0.5945124
-0.1720481,-0.8181258,65.81789,0.5946021
-0.2331955,-0.5801554,65.66188,0.5948366
-0.162197,-1.25236,65.44254,0.5938323
-0.248266,-1.047008,65.30798,0.5931379
-0.1933459,-1.883921,65.12615,0.5930735
-0.2969407,-1.649338,65.01991,0.5949807
-0.2666937,-2.415336,64.88292,0.5958304
-0.3786107,-2.192169,64.80598,0.594364
-0.5232136,-1.806904,64.71386,0.594638
-0.4730336,-2.447608,64.66763,0.5953605
-0.6166035,-2.046223,64.62081,0.5939147
-0.6957512,-1.759328,64.60595,0.5945885
-0.6911723,-2.105603,64.60741,0.5942735
-0.7623333,-1.854751,64.62321,0.5945613
-0.7392307,-2.016672,64.66874,0.5944363
-0.7974309,-1.729078,64.71371,0.5946466
-0.8609434,-1.297912,64.80157,0.595381
-0.8891388,-1.021009,64.87267,0.5949864
-0.8375068,-1.051975,64.99669,0.5938948
-0.8534092,-0.8132935,65.09117,0.5926242
-0.8589662,-0.5108162,65.24966,0.5911777
-0.782998,-0.694416,65.36387,0.5912166
-0.7751384,-0.4627033,65.54898,0.5915225
-0.7624165,-0.3038926,65.68002,0.5920956
-0.7346018,-0.1489951,65.88464,0.5939439
-0.6635691,-0.3176699,66.02565,0.5951685
-0.6396184,-0.2283615,66.24104,0.597451
-0.6231636,-0.1185221,66.3866,0.5985664
-0.557151,-0.2147631,66.60746,0.5996347
-0.5457002,-0.1363419,66.75642,0.599712
-0.5271316,-0.06392664,66.98087,0.5993872
-0.5134165,-0.02544656,67.13349,0.5983111
-0.4669318,-0.1204302,67.36401,0.5962999
-0.45643,-0.08256762,67.51965,0.5949558
-0.4391666,-0.03615811,67.75555,0.5934928
-0.4088849,-0.08272326,67.91478,0.592859
-0.3928239,-0.03463596,68.15638,0.5928472
-0.3807693,-0.01155224,68.32033,0.5930822
-0.3618438,0.03526978,68.56794,0.5941421
-0.3422559,-0.01695785,68.73376,0.5952057
-0.3235409,-0.00928728,68.98431,0.596709
-0.3111275,0.02072446,69.15285,0.5971846
-0.2954569,-0.009863845,69.4071,0.5975198
-0.2828413,0.02574819,69.57723,0.5973861
-0.2637557,0.04169779,69.8328,0.5972408
-0.251282,0.05794371,70.00477,0.5967394
-0.2450778,0.09449748,70.26382,0.5959622
-0.2307263,0.09209298,70.43673,0.5956149
-0.2095861,0.05893654,70.69657,0.595302
-0.2207237,0.1200741,70.86942,0.5952637
-0.1960879,0.1196271,71.12846,0.5951856
0.0,0.0,0.0,0.0
